,created_on,property_type,lat,lon,barrio,surface_total_in_m2,surface_covered_in_m2,zona,pileta,cochera,aire acondicionado,seguridad,patio,amenities,distanciaCentro,distanciaAIndoamericano,distanciaAFuerteApache,distanciaACarlosGardel,subtes_cercanos,trenes_cercanos
7348,2017-08-16,house,-34.742759356510426,-58.39944779521047,Banfield,230.055,170.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,15221.158022654881,10693.746191596301,18560.634330018256,20965.95384984621,0,1
7349,2017-08-16,apartment,-34.742759356510426,-58.39944779521047,Banfield,48.0,44.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,15221.158022654881,10693.746191596301,18560.634330018256,20965.95384984621,0,1
7350,2017-08-16,house,-34.70323206508765,-58.39467804109406,Lanús,259.8807339449541,170.61611374407582,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,10820.954436802394,7970.959172890681,16048.065744127924,18912.1669008896,0,1
7351,2017-08-16,house,-34.85788031666154,-58.08879148785385,Villa Elisa,370.3448275862069,171.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,37877.310337222785,40790.93642156479,48859.09528690634,51701.14173707053,0,0
7352,2017-08-16,apartment,-34.5882667924,-58.438979080500005,Palermo,38.0,34.0,Capital Federal,0,0,0,1,0,1,6665.278936133841,8976.052044798575,9991.339304672298,13331.54502338134,0,0
7353,2017-08-16,apartment,-34.70323206508765,-58.39467804109406,Lanús,76.28911564625851,62.227436823104696,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,10820.954436802394,7970.959172890681,16048.065744127924,18912.1669008896,0,1
7354,2017-08-16,PH,-34.65407517118916,-58.501809482072574,Mataderos,50.0,80.65591397849462,Capital Federal,0,1,0,0,0,0,13083.279231445325,3287.569146322096,4960.426879435567,7698.995457705149,0,0
7355,2017-08-16,apartment,-34.5882667924,-58.438979080500005,Palermo,38.0,34.0,Capital Federal,0,0,0,1,0,1,6665.278936133841,8976.052044798575,9991.339304672298,13331.54502338134,0,0
7356,2017-08-16,house,-34.75934216150211,-58.40750688438385,Lomas de Zamora,243.156,130.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,17171.29518075022,11866.6495187265,19464.82196567111,21633.162033758374,0,0
7357,2017-08-16,apartment,-34.5882667924,-58.438979080500005,Palermo,38.0,34.0,Capital Federal,0,0,0,1,0,1,6665.278936133841,8976.052044798575,9991.339304672298,13331.54502338134,0,0
7358,2017-08-16,apartment,-34.5882667924,-58.438979080500005,Palermo,37.0,33.0,Capital Federal,0,0,0,1,0,1,6665.278936133841,8976.052044798575,9991.339304672298,13331.54502338134,0,0
7359,2017-08-16,apartment,-34.5882667924,-58.438979080500005,Palermo,41.0,36.0,Capital Federal,0,0,0,1,0,1,6665.278936133841,8976.052044798575,9991.339304672298,13331.54502338134,0,0
7360,2017-08-16,apartment,-34.5882667924,-58.438979080500005,Palermo,41.0,36.0,Capital Federal,0,0,0,1,0,1,6665.278936133841,8976.052044798575,9991.339304672298,13331.54502338134,0,0
7361,2017-08-16,house,-34.725717949208665,-58.25961035126799,Quilmes,125.0,125.0,Bs.As. G.B.A. Zona Sur,0,0,0,1,0,0,16549.01069447573,20259.981911084975,28104.65300319086,31216.678983765385,0,1
7362,2017-08-16,apartment,-34.70323206508765,-58.39467804109406,Lanús,38.0,38.0,Bs.As. G.B.A. Zona Sur,0,1,0,0,0,0,10820.954436802394,7970.959172890681,16048.065744127924,18912.1669008896,0,1
7363,2017-08-16,apartment,-34.5559603531,-58.46612543609999,Nuñez,45.0,45.0,Capital Federal,0,0,0,0,0,0,10519.284199151889,12154.824236397115,10013.210326067856,12750.264273266761,1,0
7364,2017-08-16,house,-34.725717949208665,-58.25961035126799,Quilmes,180.0,180.0,Bs.As. G.B.A. Zona Sur,0,0,1,0,0,0,16549.01069447573,20259.981911084975,28104.65300319086,31216.678983765385,0,1
7365,2017-08-16,house,-34.64304975566692,-58.59146043262394,Haedo,253.1213768115942,160.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,20618.655728210448,11516.72733831102,5248.541517979159,2422.40088157201,0,0
7366,2017-08-16,house,-34.725717949208665,-58.25961035126799,Quilmes,180.0,180.0,Bs.As. G.B.A. Zona Sur,0,0,1,0,0,0,16549.01069447573,20259.981911084975,28104.65300319086,31216.678983765385,0,1
7367,2017-08-16,apartment,-34.6322073617,-58.44598205649999,Capital Federal,85.0,64.0,Capital Federal,0,0,0,0,0,0,7433.229364677703,4210.668978698218,8668.621167563315,12097.893889269144,1,0
7368,2017-08-16,apartment,-34.92016667443958,-57.957385666267484,La Plata,53.0,41.0,Bs.As. G.B.A. Zona Sur,0,1,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
7369,2017-08-16,apartment,-34.5646375217,-58.4853799092,Villa Urquiza,54.0,36.0,Capital Federal,0,0,0,0,0,0,11595.706741351903,11293.439106816457,8136.546767647732,10762.63359234082,0,1
7370,2017-08-16,apartment,-34.7579626,-58.402001,Lomas de Zamora,45.0,45.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,16927.31895766917,11979.131598524278,19664.23574882224,21894.223491508696,0,1
7371,2017-08-16,apartment,-34.655366129648435,-58.61462639965246,Morón,36.0,36.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,22977.73004857833,13413.645409161962,7760.481784424609,4819.595792173855,0,0
7372,2017-08-16,apartment,-34.6094025,-58.4262589,Caballito,122.0,36.0,Capital Federal,0,0,0,0,1,0,5127.91490363943,7314.414697412333,10505.8160227636,13974.007323745947,1,0
7373,2017-08-16,apartment,-34.5825598,-58.4458738,Colegiales,50.0,50.0,Capital Federal,0,1,0,0,0,0,7481.349133849867,9424.687864681298,9684.068242691124,12945.908352812725,0,0
7374,2017-08-16,PH,-34.5895459,-58.397363600000006,Recoleta,70.0,70.0,Capital Federal,0,0,0,0,0,0,3223.6989773190817,10643.041237299478,13554.540942294369,16970.373289336152,1,0
7375,2017-08-16,apartment,-34.560968100000004,-58.4758459,Coghlan,68.0,63.0,Capital Federal,0,0,0,0,0,0,10996.688500256809,11615.089606054651,9005.547054610255,11703.599353747595,0,1
7376,2017-08-16,house,-34.6006877,-58.5143934,Villa Devoto,230.0,130.0,Capital Federal,0,0,0,0,0,0,13221.628625793033,8314.879165042812,3359.053512177628,6376.598998705899,0,1
7377,2017-08-16,apartment,-34.549124600000006,-58.4620069,Nuñez,88.0,77.0,Capital Federal,0,0,0,0,0,0,10657.067089838229,12927.084483290857,10831.65035486413,13512.741711706096,0,1
7378,2017-08-16,apartment,-34.6101223,-58.405940599999994,Balvanera,95.0,90.0,Capital Federal,0,0,0,0,0,0,3273.408146102329,8388.146008699012,12341.899757982852,15814.150359325637,1,0
7379,2017-08-16,apartment,-34.5900205,-58.43225379999999,Palermo,45.0,45.0,Capital Federal,0,0,0,0,0,0,6019.518790992009,8998.731931086259,10495.005915428932,13864.70673827846,0,0
7380,2017-08-16,house,-34.8129264931,-58.387064887799994,Burzaco,120.0,100.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,22842.92965022391,18042.524837710564,25391.77821008415,27277.372735636225,0,0
7381,2017-08-16,apartment,-34.699479499999995,-58.3920795,Lanús Oeste,62.0,62.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,10364.45295988643,7965.460468153441,16018.401798214403,18935.67705390321,0,0
7382,2017-08-16,apartment,-34.6163196102,-58.3915117587,Congreso,45.0,43.0,Capital Federal,0,0,0,0,0,0,2150.5220524810843,8902.732143240199,13603.601044482735,17078.21737472723,1,0
7383,2017-08-16,house,-34.762001,-58.2112961,Berazategui,190.0,190.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,22467.898174066133,25870.45888979609,33835.445220815156,36853.23696963238,0,1
7384,2017-08-16,apartment,-34.569660600000006,-58.4492215,Colegiales,68.0,68.0,Capital Federal,0,1,0,0,0,0,8397.44148070682,10774.661561584628,10167.455010487638,13256.086484708168,1,1
7385,2017-08-16,house,-34.742747200000004,-58.38253670000001,Banfield,374.0,144.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,15025.944169196171,11673.35660867183,19662.523131569105,22190.30770753733,0,0
7386,2017-08-16,apartment,-34.5784988954,-58.486290340699995,Villa Urquiza,75.0,63.0,Capital Federal,0,0,0,0,0,1,11121.500176901009,9781.624454722823,6924.029352979614,9812.841279192768,1,1
7387,2017-08-16,PH,-34.549861,-58.494816799999995,Saavedra,190.0,90.0,Capital Federal,0,0,1,0,1,0,13116.226710768278,13055.232907192267,9063.071873188293,11248.241163188572,0,0
7388,2017-08-16,house,-34.6246544,-58.42054939999999,Boedo,213.0,161.0,Capital Federal,0,1,0,0,0,0,4959.127497936093,6295.044892934362,10930.906764704125,14395.475416817115,1,0
7389,2017-08-16,PH,-34.542750299999994,-58.46014520000001,Nuñez,190.0,90.0,Capital Federal,0,0,1,0,1,0,10979.195361794451,13644.017825982437,11482.645781046,14093.549363349266,0,1
7390,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,50.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7391,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,48.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7392,2017-08-16,apartment,-34.5628734,-58.4556465,Belgrano,70.0,70.0,Capital Federal,0,0,0,0,0,0,9295.01259584924,11444.690195016039,10167.593780481908,13114.525033717407,1,1
7393,2017-08-16,apartment,-34.6162666328,-58.391533216400006,Congreso,31.0,27.0,Capital Federal,0,0,0,0,0,0,2149.7881464696698,8904.780836975833,13601.936441033198,17076.572359940357,1,0
7394,2017-08-16,PH,-34.583720456751514,-58.425026210338665,Palermo,193.0,176.0,Capital Federal,0,0,0,0,0,0,5697.876798612759,9900.742379316125,11365.583194735247,14702.859067896956,1,1
7395,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,64.0,47.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7396,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,70.0,52.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7397,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,64.0,47.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7398,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,50.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7399,2017-08-16,PH,-34.5895459,-58.397363600000006,Recoleta,70.0,70.0,Capital Federal,0,0,0,0,0,0,3223.6989773190817,10643.041237299478,13554.540942294369,16970.373289336152,1,0
7400,2017-08-16,house,-34.8198285515,-58.163290733900006,Fincas de Hudson,272.0,222.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,30220.941465278862,32779.09788609487,40847.400927102884,43694.149231701005,0,0
7401,2017-08-16,apartment,-34.630702,-58.492976500000005,Velez Sarsfield,50.0,50.0,Capital Federal,0,0,0,0,0,0,11512.129021204728,4442.712760360777,4396.146086814584,7796.438942594411,0,0
7402,2017-08-16,apartment,-34.587589799999996,-58.5996968,Martín Coronado,41.0,34.0,Bs.As. G.B.A. Zona Oeste,0,1,0,0,1,0,21131.825848078966,14789.644397138536,6703.189128241581,4559.524510906243,0,1
7403,2017-08-16,apartment,-34.609738,-58.481149,Villa del Parque,46.0,40.0,Capital Federal,0,0,0,0,0,0,10153.280727131445,6277.461995572957,5561.400208515508,8997.753603178033,0,0
7404,2017-08-16,apartment,-34.610377,-58.409795499999994,Balvanera,119.0,117.0,Capital Federal,0,0,0,0,0,0,3627.483734387188,8129.976430271322,11987.985528676749,15460.141157624403,1,0
7405,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,48.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7406,2017-08-16,apartment,-34.5821081,-58.4253871,Palermo,32.0,30.0,Capital Federal,0,0,0,0,0,0,5813.96213733327,10052.212974229393,11404.348564943259,14727.865819971059,1,1
7407,2017-08-16,apartment,-34.6008960348,-58.410944534399995,Abasto,37.0,37.0,Capital Federal,0,0,0,0,0,0,3807.9410033727045,8885.853361635887,12048.238726142012,15499.058961733264,1,0
7408,2017-08-16,apartment,-34.5832505,-58.415533200000006,Palermo,33.0,30.0,Capital Federal,0,0,0,0,0,1,4978.996526706936,10327.240850031922,12193.262638900182,15547.565090515312,1,0
7409,2017-08-16,apartment,-34.5584795094,-58.4432968126,Belgrano,43.0,37.0,Capital Federal,0,0,0,0,0,0,8668.603045358086,12095.213856550115,11350.363675609393,14335.681795004766,0,1
7410,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,70.0,52.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7411,2017-08-16,apartment,-34.5895459,-58.397363600000006,Recoleta,150.0,150.0,Capital Federal,0,0,0,0,0,0,3223.6989773190817,10643.041237299478,13554.540942294369,16970.373289336152,1,0
7412,2017-08-16,apartment,-34.6191816121,-58.418129263500006,Almagro,21.0,21.0,Capital Federal,0,1,0,0,0,1,4552.575518008901,6891.047307459045,11155.537927314568,14629.003368557409,0,0
7413,2017-08-16,apartment,-34.590408700000005,-58.394457499999994,Recoleta,25.0,25.0,Capital Federal,0,0,0,0,0,0,2959.1881667863263,10733.317860290226,13785.846720496978,17208.104201596627,1,0
7414,2017-08-16,apartment,-34.6209278,-58.445873600000006,Caballito,60.0,60.0,Capital Federal,0,0,0,0,0,0,7067.78708203122,5343.9448807787585,8611.336227403901,12083.600198974591,1,0
7415,2017-08-16,apartment,-34.5967914,-58.408567000000005,Barrio Norte,26.0,23.0,Capital Federal,0,0,0,0,0,0,3723.3102686539123,9383.133894572173,12359.063560521083,15796.440772679385,1,0
7416,2017-08-16,apartment,-34.581578,-58.4695486,Villa Ortuzar,37.0,32.0,Capital Federal,1,0,0,0,0,0,9556.246016237275,9303.41409554757,7881.761846382673,10997.721261431452,1,0
7417,2017-08-16,apartment,-34.5595153,-58.445504500000006,Belgrano,56.0,56.0,Capital Federal,0,0,0,0,0,0,8753.958939968981,11944.802853721536,11120.59234066514,14102.946369975933,0,1
7418,2017-08-16,apartment,-34.595651000000004,-58.4067079,Barrio Norte,33.0,33.0,Capital Federal,0,0,0,0,0,0,3610.0568660980434,9585.810560875716,12554.288570767685,15988.4449661774,1,0
7419,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,64.0,47.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7420,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,50.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7421,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,48.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7422,2017-08-16,apartment,-34.579300599999996,-58.4658543,Villa Ortuzar,64.0,47.0,Capital Federal,0,0,0,1,0,0,9319.01041209251,9559.427151902313,8304.307535922453,11412.78276306661,1,0
7423,2017-08-16,apartment,-34.6238165754,-58.449205933900004,Caballito,104.0,99.0,Capital Federal,0,0,0,0,0,1,7435.843339999001,4931.893677326213,8306.171273236361,11772.33462152071,1,0
7424,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,70.0,52.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7425,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,64.0,47.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7426,2017-08-16,apartment,-34.6268091,-58.46039720000001,Flores,80.0,78.0,Capital Federal,0,0,0,0,0,0,8510.307235842683,4335.4141160042545,7296.671994373654,10750.797595877706,1,0
7427,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,48.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7428,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,70.0,52.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7429,2017-08-16,apartment,-34.5895459,-58.397363600000006,Barrio Norte,140.0,130.0,Capital Federal,0,1,0,0,0,0,3223.6989773190817,10643.041237299478,13554.540942294369,16970.373289336152,1,0
7430,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,64.0,47.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7431,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,50.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7432,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,48.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7433,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,76.0,46.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7434,2017-08-16,apartment,-34.5777968,-58.4291911,Palermo,85.0,55.0,Capital Federal,0,0,0,0,0,0,6359.259755731302,10368.975013898418,11287.442716483234,14562.333061990526,1,1
7435,2017-08-16,house,-34.8218384,-58.359626399999996,Burzaco,370.0,295.0,Bs.As. G.B.A. Zona Sur,0,1,0,0,1,0,23802.64950396129,20068.45013361089,27643.512325183696,29671.445296281814,0,0
7436,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,64.0,47.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7437,2017-08-16,apartment,-34.6259551712,-58.4752283651,Flores,54.0,52.0,Capital Federal,0,0,0,0,0,0,9812.672520980754,4408.982747852905,5935.674554056145,9391.402772598205,0,0
7438,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,48.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7439,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,50.0,40.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7440,2017-08-16,apartment,-34.5874052,-58.4709681,Villa Ortuzar,64.0,47.0,Capital Federal,0,0,0,1,0,0,9502.500454482704,8657.569724458137,7416.003921363745,10612.588653107285,1,1
7441,2017-08-16,apartment,-34.6188786,-58.37439620000001,San Telmo,43.0,43.0,Capital Federal,0,0,0,0,0,0,1261.644094451937,10038.910279387597,15158.60662189352,18631.299797979536,1,0
7442,2017-08-16,apartment,-34.5970275,-58.3783486,Retiro,100.0,75.0,Capital Federal,0,0,0,0,0,0,1432.2727393991734,11209.770063006174,15060.054313578688,18513.88500581042,1,1
7443,2017-08-16,apartment,-34.5962953,-58.4038765,Barrio Norte,110.0,100.0,Capital Federal,0,0,0,0,0,0,3343.228917454008,9684.20829709795,12789.814067407011,16228.510761212581,1,0
7444,2017-08-16,apartment,-34.5976786,-58.4430195,Villa Crespo,50.0,45.0,Capital Federal,0,0,0,0,0,0,6760.136993212093,7866.276207413261,9287.973122198315,12693.431568191152,1,1
7445,2017-08-16,house,-34.5764084,-58.502091099999994,Villa Pueyrredón,300.0,230.0,Capital Federal,0,0,0,0,0,0,12574.415217480822,10344.958740651713,6176.477151159502,8750.277373512292,0,1
7446,2017-08-16,apartment,-34.5934036,-58.392838100000006,Recoleta,211.0,211.0,Capital Federal,0,1,0,0,0,0,2631.4936005638297,10573.60937714903,13847.614152457578,17282.944378713873,1,0
7447,2017-08-16,apartment,-34.6105616244,-58.4829188646,Villa del Parque,75.0,70.0,Capital Federal,0,1,0,0,0,0,10317.323407411075,6219.709178582688,5381.650266263354,8821.958848306043,0,0
7448,2017-08-16,house,-34.630533899999996,-58.5266411,Versalles,182.0,140.0,Capital Federal,0,0,0,0,1,0,14531.869510476128,6569.7938793229505,1517.2037087632282,4732.610377322318,0,0
7449,2017-08-16,apartment,-34.6034506198,-58.3784559058,San Cristobal,55.0,55.0,Capital Federal,0,0,0,0,0,0,907.3085309433774,10731.42663354237,14932.468534389238,18399.40791579437,1,0
7450,2017-08-16,apartment,-34.6288425,-58.4627307,Flores,80.0,80.0,Capital Federal,0,1,0,0,0,1,8774.3678912777,4079.520721894122,7102.812116137686,10545.298184028503,1,0
7451,2017-08-16,house,-34.5978828,-58.5582382,Caseros,98.0,80.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,17248.38400707327,11114.082376518134,3199.3915764954822,3451.119010161963,0,1
7452,2017-08-16,apartment,-34.8198625,-58.402396100000004,Burzaco,135.4375,81.76923076923077,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,23745.24207227212,18236.663738096082,25314.296317099663,27019.6153046829,0,0
7453,2017-08-16,apartment,-34.626950355,-58.461341337600004,Flores,80.0,78.0,Capital Federal,0,0,0,0,0,1,8597.955281252494,4305.894323227178,7211.527743088016,10664.792487937086,1,0
7454,2017-08-16,apartment,-34.651612899999996,-58.628799,Morón,49.98910891089109,44.41573033707865,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,24155.687470067736,14743.846694372152,8761.27374480724,5563.672515068789,0,0
7455,2017-08-16,house,-34.874153,-57.883674,Bs.As. G.B.A. Zona Sur,913.9,179.8,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,53432.804105896284,58282.289817223165,66203.16153302795,69264.46066374004,0,0
7456,2017-08-16,apartment,-34.5571571,-58.479782400000005,Saavedra,100.0,86.0,Capital Federal,0,0,0,0,0,0,11517.606790638994,12063.80660565809,9108.919279298661,11684.996737336822,0,1
7457,2017-08-16,house,-34.626712899999994,-58.5400436,Ciudadela,233.0,156.65217391304347,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,15680.435794877381,7821.485114778608,482.821314931549,3465.9171274188348,0,0
7458,2017-08-16,apartment,-34.5573414002,-58.453598162700004,Belgrano,79.0,69.0,Capital Federal,0,1,0,0,0,0,9490.426667566675,12076.79049858634,10716.382331800254,13602.75235209841,1,1
7459,2017-08-16,house,-34.669503799999994,-58.38434670000001,Avellaneda,313.0,313.0,Bs.As. G.B.A. Zona Sur,1,1,0,0,1,0,6956.126432919169,7717.036975015813,15172.979292367654,18402.11266905146,0,0
7460,2017-08-16,house,-34.59001,-58.59696339999999,Ciudad Jardín Lomas del Palomar,140.0,82.0,Bs.As. G.B.A. Zona Oeste,0,1,0,0,0,0,20855.053807042383,14429.349662387194,6343.775489379751,4208.98763848067,0,1
7461,2017-08-16,PH,-34.6371297,-58.4600833,Flores,129.1625,95.875,Capital Federal,0,0,0,0,0,0,8834.722269165091,3217.1244988869494,7490.339433076314,10868.179893971252,1,0
7462,2017-08-16,house,-34.5494797,-58.4900363,Saavedra,400.0,250.0,Capital Federal,1,0,0,0,0,0,12758.882169400493,13023.581756400574,9307.768840830679,11579.086441452164,0,1
7463,2017-08-16,apartment,-34.56409277210069,-58.45227881302654,Belgrano,37.0,32.0,Capital Federal,0,1,0,0,0,0,8962.315186979402,11346.060135079371,10317.812496795594,13309.60098115628,1,1
7464,2017-08-16,apartment,-34.628929,-58.44096700000001,Caballito,54.0,50.0,Capital Federal,0,0,0,0,0,0,6875.644422055712,4758.664175592242,9087.889212380234,12536.132632950483,1,0
7465,2017-08-16,apartment,-34.598858,-58.402963,Barrio Norte,69.0,69.0,Capital Federal,0,0,0,0,0,0,3162.984701816753,9512.616817306656,12809.85133487504,16258.107321971444,1,0
7466,2017-08-16,house,-34.6482877022,-58.5878935534,Haedo,386.0,174.36065573770492,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,20417.251820304904,11084.100676497595,5252.817680111433,2813.45886236108,0,0
7467,2017-08-16,apartment,-34.6525708,-58.6838946,Ituzaingó,67.98015873015873,56.55601659751037,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,29131.897466471648,19757.701559931356,13599.390459936205,10203.934808238435,0,0
7468,2017-08-16,house,-34.549423499999996,-58.449944900000006,Belgrano,300.0,153.0,Capital Federal,0,0,0,0,0,0,9787.40751236836,12991.92563156879,11565.922180649719,14376.69553077602,0,1
7469,2017-08-16,house,-34.549423499999996,-58.449944900000006,Belgrano,300.0,153.0,Capital Federal,0,0,0,0,0,0,9787.40751236836,12991.92563156879,11565.922180649719,14376.69553077602,0,1
7470,2017-08-16,house,-34.549423499999996,-58.449944900000006,Belgrano,300.0,153.0,Capital Federal,0,0,0,0,0,0,9787.40751236836,12991.92563156879,11565.922180649719,14376.69553077602,0,1
7471,2017-08-16,apartment,-34.609193499999996,-58.55848639999999,Caseros,40.0,36.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,1,17233.23299113669,10325.877280418787,2244.803548804321,2447.1194627130167,0,1
7472,2017-08-16,apartment,-34.606998039916895,-58.56463803054994,Caseros,31.0,28.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,17796.649276585766,10923.312349978636,2836.7241588100055,2280.3291342454004,0,1
7473,2017-08-16,house,-34.602278399999996,-58.862803799999995,Country Banco Provincia,372.3076923076923,189.07692307692307,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,45103.14757884471,36762.58919437545,29646.930332550062,26209.869255522655,0,0
7474,2017-08-16,PH,-34.650718499999996,-58.5363257,Ramos Mejía,72.0,72.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,15923.62402530511,6410.006757659668,3170.374251969119,4794.074838925203,0,0
7475,2017-08-16,apartment,-34.6894169,-58.41567560000001,Lanús,164.0,82.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,9959.18280092001,5534.879293801204,13597.677771331095,16505.06662698661,0,0
7476,2017-08-16,house,-34.61443920675701,-58.59236023212429,El Palomar,100.0,122.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,20346.082090471864,12663.20530600387,4881.361860097068,1733.4305100390952,0,0
7477,2017-08-16,apartment,-34.6733612,-58.40978199999999,Valentín Alsina,113.0,77.92424242424242,Bs.As. G.B.A. Zona Sur,0,1,0,0,1,0,8115.02937304401,5450.901833443825,13191.889528707288,16312.827293211318,0,0
7478,2017-08-16,apartment,-34.743871500000004,-58.4214649,Lomas de Zamora,39.0,39.0,Bs.As. G.B.A. Zona Sur,0,1,0,0,1,0,15818.19686207818,9752.853099852351,17323.85642457986,19523.727212160786,0,0
7479,2017-08-16,PH,-34.692314700000004,-58.40478100000001,Lanús,200.0,200.0,Bs.As. G.B.A. Zona Sur,0,1,0,0,1,0,9891.098388222725,6565.533443776449,14610.559539292775,17542.830893343846,0,0
7480,2017-08-16,house,-34.6973101,-58.4045132,Lanús,80.0,80.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,10411.826042502336,6859.424782999947,14933.940901463495,17810.629194864883,0,0
